id,Predicted
36013,0
36014,1
36015,1
36016,1
36017,0
36018,0
36019,1
36020,1
36021,1
36022,1
36023,1
36024,1
36025,1
36026,1
36027,0
36028,0
36029,0
36030,0
36031,1
36032,0
36033,0
36034,1
36035,0
36036,0
36037,0
36038,0
36039,1
36040,0
36041,0
36042,1
36043,0
36044,1
36045,1
36046,1
36047,0
36048,0
36049,0
36050,0
36051,1
36052,0
36053,1
36054,1
36055,0
36056,0
36057,1
36058,0
36059,0
36060,0
36061,0
36062,1
36063,0
36064,0
36065,0
36066,0
36067,1
36068,0
36069,1
36070,0
36071,0
36072,0
36073,0
36074,1
36075,1
36076,0
36077,0
36078,0
36079,1
36080,0
36081,1
36082,1
36083,1
36084,1
36085,1
36086,1
36087,1
36088,0
36089,1
36090,1
36091,0
36092,1
36093,0
36094,1
36095,0
36096,1
36097,1
36098,1
36099,1
36100,1
36101,1
36102,1
36103,1
36104,0
36105,1
36106,1
36107,1
36108,0
36109,1
36110,1
36111,1
36112,0
36113,0
36114,0
36115,1
36116,0
36117,1
36118,1
36119,1
36120,1
36121,1
36122,1
36123,1
36124,1
36125,0
36126,0
36127,0
36128,1
36129,1
36130,1
36131,0
36132,0
36133,1
36134,0
36135,0
36136,0
36137,1
36138,1
36139,0
36140,1
36141,1
36142,0
36143,1
36144,1
36145,1
36146,1
36147,1
36148,1
36149,1
36150,1
36151,1
36152,0
36153,1
36154,1
36155,1
36156,0
36157,1
36158,0
36159,1
36160,0
36161,1
36162,1
36163,0
36164,1
36165,1
36166,1
36167,0
36168,1
36169,0
36170,1
36171,0
36172,0
36173,0
36174,0
36175,0
36176,1
36177,0
36178,1
36179,1
36180,0
36181,1
36182,1
36183,1
36184,1
36185,0
36186,0
36187,1
36188,0
36189,1
36190,1
36191,1
36192,1
36193,0
36194,1
36195,1
36196,0
36197,0
36198,0
36199,0
36200,0
36201,1
36202,0
36203,0
36204,1
36205,0
36206,0
36207,0
36208,0
36209,0
36210,0
36211,0
36212,1
36213,1
36214,1
36215,0
36216,1
36217,1
36218,0
36219,0
36220,1
36221,1
36222,1
36223,0
36224,1
36225,0
36226,1
36227,0
36228,1
36229,1
36230,1
36231,1
36232,0
36233,0
36234,1
36235,0
36236,0
36237,1
36238,1
36239,0
36240,1
36241,1
36242,0
36243,0
36244,1
36245,1
36246,1
36247,1
36248,1
36249,0
36250,0
36251,0
36252,0
36253,0
36254,0
36255,1
36256,1
36257,1
36258,1
36259,1
36260,1
36261,1
36262,0
36263,0
36264,1
36265,1
36266,0
36267,0
36268,1
36269,1
36270,0
36271,0
36272,0
36273,1
36274,0
36275,0
36276,0
36277,0
36278,1
36279,0
36280,1
36281,1
36282,1
36283,1
36284,1
36285,1
36286,0
36287,0
36288,0
36289,0
36290,0
36291,0
36292,0
36293,1
36294,0
36295,0
36296,1
36297,1
36298,1
36299,0
36300,0
36301,0
36302,0
36303,0
36304,1
36305,0
36306,1
36307,1
36308,0
36309,0
36310,0
36311,0
36312,0
36313,1
36314,0
36315,0
36316,0
36317,0
36318,0
36319,0
36320,0
36321,0
36322,1
36323,0
36324,0
36325,0
36326,0
36327,0
36328,0
36329,0
36330,0
36331,0
36332,0
36333,0
36334,0
36335,0
36336,0
36337,0
36338,0
36339,0
36340,0
36341,0
36342,0
36343,0
36344,0
36345,0
36346,0
36347,0
36348,0
36349,0
36350,1
36351,0
36352,0
36353,0
36354,0
36355,0
36356,0
36357,0
36358,0
36359,0
36360,0
36361,0
36362,0
36363,0
36364,1
36365,1
36366,1
36367,1
36368,1
36369,1
36370,0
36371,0
36372,1
36373,1
36374,1
36375,1
36376,1
36377,1
36378,0
36379,1
36380,1
36381,1
36382,1
36383,1
36384,0
36385,1
36386,1
36387,0
36388,1
36389,1
36390,0
36391,0
36392,1
36393,0
36394,0
36395,0
36396,1
36397,0
36398,0
36399,0
36400,1
36401,0
36402,1
36403,0
36404,0
36405,0
36406,0
36407,1
36408,0
36409,0
36410,1
36411,1
36412,0
36413,0
36414,1
36415,0
36416,1
36417,1
36418,1
36419,0
36420,0
36421,0
36422,1
36423,0
36424,1
36425,0
36426,0
36427,1
36428,0
36429,0
36430,0
36431,1
36432,1
36433,0
36434,1
36435,1
36436,1
36437,0
36438,0
36439,1
36440,0
36441,1
36442,0
36443,1
36444,1
36445,1
36446,0
36447,0
36448,1
36449,0
36450,0
36451,1
36452,0
36453,1
36454,1
36455,0
36456,1
36457,0
36458,0
36459,0
36460,0
36461,0
36462,0
36463,0
36464,0
36465,0
36466,0
36467,0
36468,0
36469,0
36470,0
36471,0
36472,1
36473,0
36474,1
36475,0
36476,1
36477,1
36478,0
36479,0
36480,0
36481,1
36482,1
36483,0
36484,0
36485,1
36486,1
36487,0
36488,0
36489,0
36490,0
36491,0
36492,0
36493,0
36494,1
36495,0
36496,1
36497,0
36498,1
36499,1
36500,1
36501,1
36502,1
36503,1
36504,1
36505,1
36506,1
36507,0
36508,0
36509,1
36510,0
36511,0
36512,0
36513,0
36514,0
36515,0
36516,1
36517,0
36518,0
36519,1
36520,0
36521,0
36522,0
36523,0
36524,0
36525,1
36526,1
36527,0
36528,1
36529,1
36530,0
36531,1
36532,0
36533,0
36534,1
36535,0
36536,1
36537,1
36538,0
36539,0
36540,0
36541,0
36542,1
36543,1
36544,1
36545,1
36546,1
36547,1
36548,1
36549,1
36550,1
36551,1
36552,0
36553,1
36554,1
36555,1
36556,1
36557,0
36558,1
36559,1
36560,1
36561,0
36562,1
36563,0
36564,0
36565,0
36566,1
36567,1
36568,1
36569,0
36570,0
36571,0
36572,1
36573,1
36574,0
36575,1
36576,0
36577,0
36578,1
36579,0
36580,1
36581,0
36582,0
36583,1
36584,1
36585,1
36586,1
36587,1
36588,0
36589,1
36590,1
36591,0
36592,0
36593,0
36594,0
36595,0
36596,0
36597,1
36598,0
36599,0
36600,1
36601,1
36602,1
36603,1
36604,1
36605,1
36606,1
36607,1
36608,1
36609,0
36610,1
36611,1
36612,0
36613,0
36614,0
36615,1
36616,0
36617,1
36618,1
36619,0
36620,0
36621,1
36622,0
36623,0
36624,0
36625,1
36626,1
36627,0
36628,1
36629,1
36630,1
36631,0
36632,1
36633,1
36634,1
36635,1
36636,1
36637,1
36638,1
36639,0
36640,0
36641,0
36642,1
36643,1
36644,1
36645,0
36646,1
36647,1
36648,0
36649,0
36650,0
36651,0
36652,1
36653,0
36654,1
36655,1
36656,0
36657,0
36658,1
36659,0
36660,1
36661,1
36662,0
36663,1
36664,0
36665,0
36666,0
36667,0
36668,0
36669,0
36670,0
36671,0
36672,1
36673,0
36674,0
36675,0
36676,1
36677,1
36678,1
36679,1
36680,1
36681,0
36682,0
36683,1
36684,1
36685,1
36686,1
36687,0
36688,0
36689,1
36690,0
36691,0
36692,1
36693,1
36694,1
36695,0
36696,0
36697,0
36698,0
36699,1
36700,1
36701,1
36702,1
36703,0
36704,0
36705,1
36706,0
36707,1
36708,1
36709,1
36710,0
36711,0
36712,1
36713,1
36714,1
36715,1
36716,0
36717,0
36718,0
36719,0
36720,0
36721,1
36722,1
36723,1
36724,1
36725,1
36726,0
36727,1
36728,1
36729,1
36730,1
36731,1
36732,1
36733,0
36734,0
36735,0
36736,1
36737,1
36738,1
36739,0
36740,1
36741,0
36742,0
36743,0
36744,0
36745,0
36746,1
36747,1
36748,0
36749,0
36750,0
36751,0
36752,0
36753,1
36754,1
36755,1
36756,1
36757,0
36758,1
36759,1
36760,1
36761,1
36762,0
36763,1
36764,1
36765,1
36766,0
36767,0
36768,1
36769,0
36770,1
36771,0
36772,1
36773,0
36774,0
36775,0
36776,0
36777,0
36778,1
36779,0
36780,0
36781,0
36782,0
36783,0
36784,0
36785,0
36786,0
36787,1
36788,1
36789,1
36790,1
36791,0
36792,1
36793,0
36794,1
36795,0
36796,0
36797,1
36798,0
36799,0
36800,0
36801,0
36802,0
36803,0
36804,0
36805,0
36806,0
36807,0
36808,0
36809,0
36810,0
36811,0
36812,0
36813,0
36814,0
36815,0
36816,0
36817,0
36818,0
36819,0
36820,0
36821,0
36822,1
36823,0
36824,0
36825,0
36826,0
36827,0
36828,0
36829,1
36830,1
36831,1
36832,1
36833,0
36834,0
36835,1
36836,0
36837,1
36838,1
36839,1
36840,1
36841,0
36842,1
36843,1
36844,0
36845,1
36846,1
36847,0
36848,1
36849,1
36850,1
36851,1
36852,1
36853,1
36854,1
36855,1
36856,0
36857,0
36858,0
36859,0
36860,0
36861,0
36862,0
36863,1
36864,1
36865,0
36866,0
36867,1
36868,0
36869,0
36870,0
36871,1
36872,1
36873,1
36874,1
36875,0
36876,0
36877,0
36878,1
36879,0
36880,0
36881,0
36882,0
36883,0
36884,1
36885,0
36886,0
36887,1
36888,0
36889,0
36890,0
36891,0
36892,0
36893,0
36894,1
36895,0
36896,0
36897,1
36898,1
36899,0
36900,0
36901,1
36902,0
36903,0
36904,1
36905,1
36906,0
36907,1
36908,1
36909,1
36910,0
36911,1
36912,1
36913,1
36914,0
36915,0
36916,0
36917,1
36918,0
36919,1
36920,0
36921,0
36922,0
36923,0
36924,0
36925,0
36926,0
36927,0
36928,1
36929,0
36930,0
36931,0
36932,0
36933,0
36934,0
36935,0
36936,0
36937,0
36938,0
36939,0
36940,0
36941,0
36942,0
36943,1
36944,1
36945,1
36946,1
36947,1
36948,0
36949,1
36950,1
36951,1
36952,1
36953,1
36954,0
36955,0
36956,0
36957,0
36958,0
36959,0
36960,1
36961,1
36962,0
36963,0
36964,1
36965,0
36966,0
36967,1
36968,1
36969,1
36970,1
36971,0
36972,0
36973,0
36974,1
36975,1
36976,1
36977,1
36978,1
36979,0
36980,1
36981,0
36982,1
36983,0
36984,1
36985,1
36986,1
36987,1
36988,1
36989,0
36990,1
36991,1
36992,1
36993,1
36994,1
36995,1
36996,1
36997,1
36998,1
36999,0
37000,1
37001,1
37002,1
37003,1
37004,1
37005,1
37006,1
37007,1
37008,1
37009,1
37010,1
37011,1
37012,1
37013,0
37014,1
37015,1
37016,1
37017,1
37018,0
37019,0
37020,1
37021,1
37022,1
37023,1
37024,1
37025,1
37026,0
37027,1
37028,1
37029,1
37030,0
37031,0
37032,1
37033,1
37034,1
37035,0
37036,0
37037,0
37038,1
37039,1
37040,1
37041,1
37042,0
37043,0
37044,1
37045,0
37046,1
37047,1
37048,0
37049,1
37050,1
37051,0
37052,1
37053,0
37054,0
37055,1
37056,1
37057,1
37058,0
37059,0
37060,1
37061,1
37062,1
37063,1
37064,1
37065,1
37066,1
37067,1
37068,1
37069,1
37070,1
37071,1
37072,1
37073,1
37074,0
37075,0
37076,0
37077,0
37078,1
37079,0
37080,1
37081,1
37082,0
37083,0
37084,0
37085,1
37086,1
37087,0
37088,1
37089,1
37090,0
37091,1
37092,1
37093,1
37094,0
37095,1
37096,1
37097,1
37098,1
37099,0
37100,1
37101,0
37102,1
37103,0
37104,1
37105,0
37106,0
37107,1
37108,1
37109,1
37110,1
37111,0
37112,0
37113,0
37114,0
37115,0
37116,1
37117,0
37118,1
37119,1
37120,0
37121,0
37122,0
37123,0
37124,1
37125,0
37126,0
37127,0
37128,0
37129,0
37130,1
37131,1
37132,1
37133,0
37134,0
37135,0
37136,1
37137,1
37138,0
37139,0
37140,0
37141,1
37142,1
37143,0
37144,0
37145,1
37146,1
37147,1
37148,0
37149,0
37150,0
37151,1
37152,1
37153,1
37154,0
37155,0
37156,0
37157,0
37158,0
37159,0
37160,0
37161,0
37162,0
37163,0
37164,0
37165,0
37166,0
37167,0
37168,1
37169,1
37170,0
37171,0
37172,0
37173,0
37174,0
37175,0
37176,1
37177,1
37178,1
37179,0
37180,0
37181,0
37182,0
37183,0
37184,0
37185,1
37186,0
37187,0
37188,0
37189,1
37190,0
37191,0
37192,0
37193,0
37194,0
37195,0
37196,0
37197,1
37198,1
37199,1
37200,1
37201,1
37202,1
37203,1
37204,1
37205,0
37206,0
37207,0
37208,0
37209,0
37210,1
37211,0
37212,1
37213,0
37214,1
37215,0
37216,1
37217,1
37218,0
37219,0
37220,0
37221,0
37222,0
37223,0
37224,0
37225,1
37226,1
37227,1
37228,0
37229,1
37230,0
37231,1
37232,0
37233,1
37234,0
37235,0
37236,0
37237,1
37238,1
37239,0
37240,1
37241,1
37242,0
37243,1
37244,1
37245,1
37246,1
37247,1
37248,1
37249,1
37250,1
37251,1
37252,1
37253,0
37254,1
37255,1
37256,0
37257,0
37258,1
37259,1
37260,0
37261,0
37262,0
37263,1
37264,1
37265,1
37266,1
37267,1
37268,1
37269,1
37270,1
37271,1
37272,1
37273,1
37274,1
37275,1
37276,1
37277,0
37278,1
37279,0
37280,0
37281,0
37282,1
37283,0
37284,0
37285,1
37286,1
37287,0
37288,0
37289,0
37290,0
37291,0
37292,0
37293,1
37294,0
37295,1
37296,1
37297,1
37298,1
37299,1
37300,1
37301,1
37302,0
37303,1
37304,1
37305,0
37306,1
37307,0
37308,1
37309,1
37310,1
37311,1
37312,1
37313,1
37314,1
37315,1
37316,1
37317,0
37318,0
37319,0
37320,1
37321,0
37322,1
37323,0
37324,0
37325,0
37326,1
37327,1
37328,1
37329,1
37330,1
37331,1
37332,1
37333,1
37334,0
37335,0
37336,1
37337,1
37338,1
37339,0
37340,1
37341,0
37342,1
37343,1
37344,0
37345,0
37346,0
37347,0
37348,0
37349,0
37350,0
37351,0
37352,0
37353,0
37354,0
37355,0
37356,1
37357,1
37358,0
37359,0
37360,0
37361,1
37362,0
37363,1
37364,1
37365,0
37366,1
37367,1
37368,0
37369,0
37370,0
37371,1
37372,1
37373,1
37374,0
37375,1
37376,0
37377,1
37378,0
37379,0
37380,0
37381,1
37382,1
37383,1
37384,1
37385,1
37386,1
37387,0
37388,1
37389,1
37390,1
37391,0
37392,1
37393,0
37394,1
37395,1
37396,1
37397,1
37398,1
37399,1
37400,0
37401,0
37402,0
37403,1
37404,1
37405,1
37406,1
37407,1
37408,1
37409,1
37410,1
37411,1
37412,1
37413,1
37414,1
37415,1
37416,0
37417,0
37418,1
37419,0
37420,0
37421,1
37422,0
37423,1
37424,1
37425,0
37426,1
37427,0
37428,0
37429,0
37430,0
37431,0
37432,0
37433,0
37434,0
37435,1
37436,1
37437,1
37438,1
37439,0
37440,0
37441,0
37442,0
37443,1
37444,1
37445,0
37446,0
37447,0
37448,0
37449,1
37450,1
37451,0
37452,0
37453,1
37454,0
37455,1
37456,0
37457,0
37458,1
37459,0
37460,0
37461,0
37462,0
37463,0
37464,0
37465,1
37466,1
37467,0
37468,0
37469,0
37470,0
37471,0
37472,1
37473,1
37474,1
37475,1
37476,1
37477,1
37478,0
37479,0
37480,0
37481,0
37482,1
37483,0
37484,0
37485,1
37486,1
37487,0
37488,0
37489,0
37490,0
37491,0
37492,1
37493,1
37494,0
37495,1
37496,1
37497,0
37498,1
37499,0
37500,1
37501,0
37502,0
37503,0
37504,0
37505,1
37506,0
37507,0
37508,0
37509,0
37510,1
37511,0
37512,0
37513,0
37514,1
37515,0
37516,1
37517,1
37518,0
37519,1
37520,1
37521,0
37522,0
37523,0
37524,1
37525,1
37526,1
37527,0
37528,0
37529,1
37530,1
37531,1
37532,1
37533,0
37534,1
37535,1
37536,1
37537,0
37538,0
37539,1
37540,0
37541,1
37542,0
37543,0
37544,0
37545,0
37546,0
37547,0
37548,1
37549,0
37550,1
37551,0
37552,1
37553,0
37554,0
37555,0
37556,0
37557,0
37558,1
37559,0
37560,1
37561,0
37562,0
37563,0
37564,0
37565,0
37566,0
37567,1
37568,1
37569,0
37570,1
37571,0
37572,1
37573,1
37574,1
37575,1
37576,0
37577,0
37578,1
37579,0
37580,1
37581,1
37582,1
37583,0
37584,0
37585,0
37586,1
37587,0
37588,0
37589,1
37590,1
37591,1
37592,1
37593,0
37594,0
37595,0
37596,0
37597,0
37598,0
37599,0
37600,1
37601,0
37602,0
37603,0
37604,0
37605,1
37606,1
37607,0
37608,0
37609,0
37610,0
37611,0
37612,0
37613,0
37614,0
37615,0
37616,0
37617,0
37618,0
37619,0
37620,0
37621,0
37622,0
37623,0
37624,0
37625,0
37626,1
37627,0
37628,0
37629,1
37630,0
37631,0
37632,1
37633,0
37634,0
37635,0
37636,0
37637,0
37638,0
37639,0
37640,0
37641,0
37642,0
37643,0
37644,0
37645,0
37646,0
37647,0
37648,0
37649,0
37650,0
37651,0
37652,0
37653,0
37654,0
37655,0
37656,0
37657,0
37658,0
37659,0
37660,0
37661,0
37662,0
37663,1
37664,0
37665,0
37666,0
37667,0
37668,1
37669,0
37670,1
37671,1
37672,0
37673,0
37674,0
37675,0
37676,0
37677,0
37678,0
37679,0
37680,0
37681,0
37682,0
37683,0
37684,0
37685,0
37686,0
37687,0
37688,0
37689,0
37690,0
37691,0
37692,0
37693,0
37694,0
37695,0
37696,0
37697,0
37698,0
37699,0
37700,1
37701,0
37702,1
37703,1
37704,1
37705,0
37706,0
37707,0
37708,0
37709,1
37710,1
37711,1
37712,1
37713,1
37714,1
37715,1
37716,1
37717,1
37718,1
37719,1
37720,1
37721,1
37722,0
37723,1
37724,0
37725,1
37726,1
37727,0
37728,1
37729,0
37730,0
37731,0
37732,0
37733,0
37734,0
37735,0
37736,1
37737,1
37738,1
37739,0
37740,0
37741,0
37742,1
37743,0
37744,1
37745,1
37746,0
37747,1
37748,1
37749,1
37750,1
37751,0
37752,1
37753,0
37754,0
37755,0
37756,1
37757,0
37758,0
37759,0
37760,0
37761,1
37762,1
37763,1
37764,1
37765,1
37766,1
37767,1
37768,0
37769,0
37770,1
37771,0
37772,1
37773,0
37774,1
37775,1
37776,1
37777,1
37778,1
37779,0
37780,0
37781,0
37782,1
37783,1
37784,0
37785,0
37786,0
37787,1
37788,0
37789,0
37790,0
37791,0
37792,0
37793,0
37794,0
37795,1
37796,0
37797,0
37798,0
37799,0
37800,0
37801,0
37802,0
37803,0
37804,0
37805,0
37806,0
37807,0
37808,0
37809,0
37810,0
37811,0
37812,0
37813,0
37814,0
37815,0
37816,1
37817,0
37818,0
37819,1
37820,0
37821,0
37822,0
37823,0
37824,0
37825,0
37826,0
37827,0
37828,0
37829,0
37830,1
37831,0
37832,0
37833,0
37834,0
37835,1
37836,0
37837,0
37838,0
37839,1
37840,0
37841,0
37842,1
37843,0
37844,0
37845,1
37846,0
37847,0
37848,1
37849,1
37850,1
37851,1
37852,0
37853,1
37854,1
37855,1
37856,0
37857,0
37858,0
37859,0
37860,1
37861,1
37862,0
37863,0
37864,1
37865,0
37866,1
37867,0
37868,0
37869,0
37870,0
37871,0
37872,0
37873,0
37874,0
37875,0
37876,0
37877,0
37878,0
37879,0
37880,0
37881,0
37882,0
37883,0
37884,0
37885,0
37886,0
37887,1
37888,0
37889,0
37890,0
37891,0
37892,0
37893,0
37894,0
37895,0
37896,1
37897,0
37898,0
37899,0
37900,0
37901,0
37902,1
37903,1
37904,0
37905,0
37906,1
37907,1
37908,0
37909,1
37910,1
37911,0
37912,0
37913,1
37914,1
37915,0
37916,0
37917,0
37918,0
37919,0
37920,0
37921,1
37922,1
37923,0
37924,1
37925,1
37926,1
37927,0
37928,1
37929,1
37930,0
37931,1
37932,1
37933,0
37934,0
37935,1
37936,0
37937,0
37938,0
37939,1
37940,1
37941,0
37942,0
37943,1
37944,1
37945,0
37946,0
37947,1
37948,0
37949,0
37950,0
37951,0
37952,0
37953,0
37954,0
37955,0
37956,0
37957,0
37958,1
37959,0
37960,1
37961,0
37962,1
37963,0
37964,0
37965,1
37966,1
37967,1
37968,1
37969,0
37970,1
37971,1
37972,0
37973,0
37974,0
37975,1
37976,0
37977,0
37978,0
37979,1
37980,1
37981,0
37982,0
37983,0
37984,1
37985,1
37986,1
37987,1
37988,0
37989,1
37990,1
37991,0
37992,0
37993,0
37994,1
37995,1
37996,0
37997,0
37998,0
37999,0
38000,0
38001,0
38002,1
38003,0
38004,0
38005,0
38006,0
38007,0
38008,0
38009,0
38010,0
38011,1
38012,0
38013,0
38014,0
38015,1
38016,1
38017,0
38018,0
38019,0
38020,0
38021,0
38022,0
38023,0
38024,0
38025,0
38026,0
38027,0
38028,0
38029,1
38030,0
38031,1
38032,1
38033,0
38034,1
38035,0
38036,1
38037,0
38038,0
38039,0
38040,0
38041,0
38042,0
38043,0
38044,1
38045,1
38046,0
38047,0
38048,0
38049,0
38050,0
38051,0
38052,0
38053,0
38054,0
38055,0
38056,0
38057,0
38058,0
38059,0
38060,0
38061,0
38062,1
38063,0
38064,0
38065,1
38066,0
38067,0
38068,0
38069,1
38070,1
38071,0
38072,0
38073,1
38074,0
38075,0
38076,0
38077,0
38078,0
38079,0
38080,1
38081,1
38082,0
38083,0
38084,1
38085,1
38086,0
38087,0
38088,0
38089,0
38090,0
38091,1
38092,0
38093,0
38094,0
38095,0
38096,0
38097,0
38098,0
38099,1
38100,0
38101,0
38102,0
38103,0
38104,0
38105,0
38106,0
38107,0
38108,0
38109,0
38110,0
38111,0
38112,0
38113,0
38114,0
38115,0
38116,0
38117,0
38118,0
38119,0
38120,0
38121,0
38122,0
38123,0
38124,0
38125,0
38126,1
38127,0
38128,0
38129,0
38130,0
38131,0
38132,0
38133,1
38134,1
38135,0
38136,1
38137,0
38138,0
38139,0
38140,0
38141,0
38142,0
38143,0
38144,1
38145,0
38146,0
38147,1
38148,0
38149,0
38150,0
38151,0
38152,0
38153,0
38154,0
38155,0
38156,0
38157,0
38158,0
38159,0
38160,0
38161,0
38162,0
38163,0
38164,0
38165,0
38166,1
38167,0
38168,1
38169,1
38170,0
38171,1
38172,0
38173,1
38174,0
38175,1
38176,0
38177,1
38178,0
38179,1
38180,1
38181,1
38182,1
38183,0
38184,1
38185,0
38186,1
38187,1
38188,1
38189,1
38190,1
38191,1
38192,1
38193,1
38194,1
38195,1
38196,0
38197,1
38198,0
38199,0
38200,1
38201,1
38202,1
38203,0
38204,1
38205,0
38206,1
38207,0
38208,1
38209,1
38210,0
38211,1
38212,1
38213,0
38214,0
38215,0
38216,0
38217,0
38218,0
38219,0
38220,0
38221,0
38222,0
38223,1
38224,0
38225,0
38226,0
38227,0
38228,0
38229,0
38230,0
38231,0
38232,0
38233,0
38234,0
38235,0
38236,1
38237,0
38238,0
38239,0
38240,0
38241,1
38242,1
38243,0
38244,1
38245,0
38246,0
38247,0
38248,0
38249,0
38250,0
38251,0
38252,0
38253,0
38254,0
38255,1
38256,1
38257,1
38258,0
38259,1
38260,1
38261,1
38262,1
38263,1
38264,1
38265,1
38266,0
38267,1
38268,1
38269,0
38270,0
38271,0
38272,0
38273,1
38274,1
38275,1
38276,1
38277,0
38278,1
38279,0
38280,1
38281,1
38282,0
38283,1
38284,1
38285,0
38286,1
38287,1
38288,1
38289,0
38290,1
38291,1
38292,1
38293,0
38294,1
38295,0
38296,0
38297,0
38298,1
38299,0
38300,1
38301,1
38302,1
38303,1
38304,1
38305,1
38306,0
38307,0
38308,0
38309,0
38310,0
38311,0
38312,0
38313,1
38314,1
38315,0
38316,0
38317,0
38318,0
38319,0
38320,1
38321,0
38322,0
38323,0
38324,0
38325,1
38326,0
38327,0
38328,0
38329,1
38330,1
38331,0
38332,0
38333,0
38334,0
38335,0
38336,0
38337,1
38338,1
38339,1
38340,0
38341,1
38342,1
38343,1
38344,1
38345,1
38346,0
38347,0
38348,0
38349,0
38350,0
38351,0
38352,1
38353,0
38354,0
38355,1
38356,1
38357,0
38358,0
38359,0
38360,0
38361,0
38362,0
38363,1
38364,0
38365,1
38366,1
38367,1
38368,1
38369,0
38370,0
38371,0
38372,1
38373,0
38374,1
38375,0
38376,1
38377,0
38378,0
38379,0
38380,1
38381,1
38382,0
38383,0
38384,1
38385,1
38386,1
38387,1
38388,1
38389,0
38390,0
38391,1
38392,1
38393,1
38394,0
38395,0
38396,0
38397,0
38398,1
38399,1
38400,0
38401,1
38402,1
38403,0
38404,1
38405,1
38406,1
38407,1
38408,1
38409,1
38410,1
38411,1
38412,1
38413,1
38414,1
38415,1
38416,0
38417,1
38418,1
38419,1
38420,1
38421,0
38422,1
38423,0
38424,0
38425,0
38426,0
38427,1
38428,0
38429,1
38430,1
38431,0
38432,1
38433,1
38434,0
38435,0
38436,0
38437,0
38438,0
38439,0
38440,0
38441,0
38442,0
38443,0
38444,1
38445,1
38446,0
38447,0
38448,0
38449,0
38450,0
38451,0
38452,0
38453,0
38454,1
38455,0
38456,0
38457,0
38458,0
38459,1
38460,1
38461,1
38462,0
38463,0
38464,1
38465,1
38466,0
38467,1
38468,1
38469,0
38470,0
38471,0
38472,0
38473,1
38474,1
38475,1
38476,1
38477,0
38478,1
38479,0
38480,0
38481,0
38482,0
38483,0
38484,0
38485,0
38486,0
38487,1
38488,1
38489,0
38490,0
38491,0
38492,1
38493,0
38494,0
38495,0
38496,1
38497,0
38498,0
38499,0
38500,0
38501,0
38502,0
38503,0
38504,0
38505,0
38506,0
38507,0
38508,0
38509,0
38510,0
38511,0
38512,0
38513,0
38514,0
38515,1
38516,1
38517,1
38518,0
38519,0
38520,0
38521,0
38522,0
38523,0
38524,0
38525,0
38526,0
38527,1
38528,0
38529,1
38530,0
38531,0
38532,0
38533,0
38534,0
38535,0
38536,0
38537,1
38538,0
38539,1
38540,0
38541,0
38542,0
38543,1
38544,0
38545,0
38546,1
38547,0
38548,0
38549,0
38550,0
38551,1
38552,1
38553,0
38554,0
38555,1
38556,0
38557,0
38558,0
38559,0
38560,0
38561,0
38562,0
38563,0
38564,0
38565,0
38566,0
38567,0
38568,1
38569,0
38570,1
38571,1
38572,0
38573,0
38574,0
38575,1
38576,1
38577,1
38578,0
38579,0
38580,0
38581,0
38582,0
38583,0
38584,0
38585,0
38586,0
38587,1
38588,0
38589,1
38590,0
38591,0
38592,0
38593,0
38594,0
38595,0
38596,0
38597,0
38598,0
38599,0
38600,0
38601,0
38602,0
38603,1
38604,1
38605,1
38606,1
38607,1
38608,0
38609,1
38610,0
38611,0
38612,0
38613,1
38614,0
38615,0
38616,0
38617,0
38618,0
38619,0
38620,1
38621,0
38622,0
38623,0
38624,0
38625,0
38626,0
38627,0
38628,0
38629,0
38630,0
38631,0
38632,1
38633,1
38634,0
38635,0
38636,0
38637,0
38638,0
38639,1
38640,1
38641,0
38642,0
38643,0
38644,1
38645,1
38646,0
38647,1
38648,1
38649,1
38650,1
38651,1
38652,1
38653,1
38654,1
38655,0
38656,1
38657,1
38658,1
38659,0
38660,0
38661,1
38662,0
38663,0
38664,0
38665,0
38666,1
38667,0
38668,0
38669,0
38670,1
38671,1
38672,0
38673,1
38674,0
38675,0
38676,0
38677,1
38678,1
38679,1
38680,1
38681,1
38682,0
38683,0
38684,0
38685,0
38686,0
38687,0
38688,1
38689,1
38690,0
38691,0
38692,0
38693,0
38694,0
38695,0
38696,1
38697,0
38698,0
38699,0
38700,1
38701,0
38702,1
38703,0
38704,1
38705,1
38706,1
38707,0
38708,1
38709,1
38710,0
38711,0
38712,0
38713,0
38714,0
38715,0
38716,0
38717,0
38718,1
38719,1
38720,1
38721,1
38722,1
38723,0
38724,0
38725,0
38726,0
38727,0
38728,0
38729,0
38730,0
38731,0
38732,0
38733,1
38734,1
38735,1
38736,0
38737,1
38738,0
38739,0
38740,0
38741,0
38742,0
38743,0
38744,0
38745,0
38746,0
38747,0
38748,0
38749,1
38750,0
38751,0
38752,0
38753,0
38754,0
38755,0
38756,0
38757,0
38758,0
38759,1
38760,1
38761,1
38762,1
38763,0
38764,1
38765,0
38766,1
38767,1
38768,1
38769,0
38770,1
38771,1
38772,1
38773,1
38774,0
38775,0
38776,1
38777,0
38778,0
38779,1
38780,1
38781,1
38782,1
38783,0
38784,0
38785,1
38786,1
38787,1
38788,1
38789,1
38790,1
38791,0
38792,0
38793,1
38794,0
38795,1
38796,1
38797,0
38798,0
38799,0
38800,0
38801,0
38802,1
38803,0
38804,0
38805,1
38806,1
38807,0
38808,0
38809,0
38810,1
